id,age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,two_year_recid,c_jail_in,c_jail_out,length_of_stay
8983,55,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,0,2013-05-09 10:15:50,2013-05-10 08:38:51,0
8988,20,F,African-American,Less than 25,Low,Male,1,-1.0,2,0,0,2013-10-14 05:43:48,2013-10-16 09:20:13,2
8989,22,M,African-American,Less than 25,Medium,Male,1,-1.0,7,1,1,2013-03-27 01:26:31,2013-03-28 08:09:51,1
8992,33,F,Caucasian,25 - 45,High,Male,9,-1.0,9,1,1,2014-01-03 05:03:25,2014-02-21 05:47:14,49
8995,55,F,Caucasian,Greater than 45,High,Male,7,0.0,8,0,0,2013-02-23 03:21:11,2013-02-23 09:04:37,0
8996,22,F,African-American,Less than 25,Medium,Male,1,-1.0,6,0,0,2013-03-05 09:14:57,2013-03-07 05:10:56,1
8997,55,F,African-American,Greater than 45,Low,Male,1,-1.0,1,0,0,2013-09-09 04:06:52,2013-09-18 10:30:00,9
8998,43,F,Caucasian,25 - 45,Low,Female,0,-2.0,1,1,1,2013-07-16 05:14:30,2013-07-17 11:55:22,1
8999,21,F,African-American,Less than 25,High,Male,0,-1.0,10,1,1,2013-03-14 07:22:45,2013-03-21 07:20:07,6
9004,23,F,African-American,Less than 25,Low,Male,0,-1.0,2,0,0,2013-09-23 09:18:09,2013-09-24 08:49:29,0
9005,28,M,Caucasian,25 - 45,Medium,Female,1,-2.0,5,0,0,2013-08-05 10:26:37,2013-08-06 01:36:07,0
9010,39,F,African-American,25 - 45,Low,Male,1,-1.0,1,1,0,2013-04-14 12:35:29,2013-04-28 04:07:31,13
9012,79,M,Caucasian,Greater than 45,Low,Male,1,-22.0,1,0,0,2013-07-07 09:04:26,2013-07-08 12:17:21,1
9013,48,F,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,0,2013-12-06 07:54:08,2013-12-07 01:25:17,0
9018,31,M,African-American,25 - 45,High,Male,5,-1.0,8,0,0,2013-01-11 01:37:56,2013-01-12 01:34:34,0
9020,30,M,Caucasian,25 - 45,Medium,Male,4,-3.0,5,1,1,2014-06-28 05:18:03,2014-06-29 01:11:47,0
9022,32,F,African-American,25 - 45,Low,Male,5,-1.0,4,1,1,2013-11-19 08:47:31,2013-11-20 08:30:17,0
9023,56,M,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,0,2014-03-22 11:04:24,2014-03-26 09:44:27,3
9028,43,M,African-American,25 - 45,Low,Male,2,-1.0,1,0,0,2013-08-18 05:31:33,2013-08-20 07:43:59,2
9031,27,F,African-American,25 - 45,Medium,Male,21,0.0,7,1,1,2014-12-12 05:19:05,2015-01-16 05:53:47,35
9032,41,M,African-American,25 - 45,Medium,Male,0,-4.0,6,0,0,2013-08-04 03:15:07,2013-08-07 08:38:50,3
9034,43,M,African-American,25 - 45,Low,Male,3,-4.0,1,1,1,2014-10-03 02:03:27,2014-10-04 07:52:43,1
9038,33,F,African-American,25 - 45,Low,Female,1,-1.0,1,0,0,2013-09-24 07:19:08,2013-09-25 07:32:07,1
9039,22,F,African-American,Less than 25,Low,Male,0,-1.0,3,0,0,2014-02-04 01:35:10,2014-02-13 10:41:37,9
9040,34,F,African-American,25 - 45,Low,Male,3,-1.0,1,0,0,2014-01-21 06:38:50,2014-01-22 07:53:54,1
9041,36,M,Caucasian,25 - 45,Low,Male,0,0.0,1,0,0,2013-01-18 03:17:45,2013-01-18 08:51:56,0
9042,69,F,Caucasian,Greater than 45,Medium,Male,0,-1.0,5,0,0,2013-01-18 04:01:25,2013-01-19 01:25:00,0
9043,32,F,Caucasian,25 - 45,Medium,Male,5,-1.0,5,1,1,2013-02-21 03:26:24,2013-02-22 01:32:44,0
9044,22,F,African-American,Less than 25,Medium,Male,1,0.0,7,1,1,2014-03-21 01:38:10,2014-03-21 02:39:59,0
9045,46,F,Caucasian,Greater than 45,Medium,Male,0,-1.0,5,0,0,2013-12-09 06:27:49,2014-02-26 01:03:40,78
9046,34,M,Caucasian,25 - 45,Medium,Male,1,-14.0,5,0,0,2014-02-10 02:20:42,2014-02-11 09:23:53,1
9049,39,M,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,2013-01-27 10:35:20,2013-01-28 06:46:53,0
9054,25,M,African-American,25 - 45,Medium,Male,6,-1.0,7,1,1,2014-09-30 08:47:42,2014-10-02 08:08:10,1
9056,63,F,African-American,Greater than 45,Medium,Male,9,0.0,6,1,1,2014-03-04 12:30:40,2014-03-06 09:46:42,1
9058,24,F,Caucasian,Less than 25,Low,Male,8,-1.0,4,1,1,2013-02-05 10:17:15,2013-02-06 07:20:44,0
9060,29,M,Caucasian,25 - 45,Medium,Male,2,-2.0,5,1,0,2013-07-24 10:54:34,2013-07-26 10:35:06,1
9061,20,F,African-American,Less than 25,High,Male,3,0.0,8,1,1,2014-09-08 04:39:05,2014-09-08 01:20:35,-1
9062,40,M,Caucasian,25 - 45,Medium,Female,0,-1.0,5,0,0,2014-02-16 09:48:15,2014-02-19 04:10:54,2
9064,30,F,African-American,25 - 45,High,Male,7,0.0,8,1,1,2013-09-28 02:18:26,2013-09-28 08:49:44,0
9070,50,F,Caucasian,Greater than 45,Medium,Male,5,-8.0,7,1,0,2013-04-17 10:39:20,2013-04-22 11:45:09,5
9072,37,M,African-American,25 - 45,Medium,Male,4,-1.0,7,1,1,2014-10-31 09:52:44,2015-01-14 12:38:16,75
9074,34,F,African-American,25 - 45,Medium,Male,1,0.0,7,0,0,2013-02-24 12:31:37,2013-02-24 09:00:27,-1
9076,31,M,African-American,25 - 45,Low,Female,1,-1.0,2,1,1,2013-01-08 07:24:10,2013-01-10 04:12:24,1
9077,23,F,Caucasian,Less than 25,Medium,Male,10,-1.0,7,1,0,2013-01-11 01:35:04,2013-03-22 08:45:44,70
9080,37,F,Caucasian,25 - 45,Low,Male,2,-1.0,1,1,1,2013-04-21 10:08:59,2013-04-26 08:11:17,4
9085,26,F,Caucasian,25 - 45,Medium,Male,2,-1.0,5,0,0,2013-03-25 11:41:47,2013-03-26 01:03:38,0
9086,34,F,African-American,25 - 45,High,Male,12,-1.0,9,1,1,2014-10-03 12:22:59,2014-10-15 10:01:50,11
9087,59,M,Caucasian,Greater than 45,Low,Male,2,-15.0,1,1,1,2014-10-29 09:37:56,2014-10-30 08:26:47,0
9089,37,M,Caucasian,25 - 45,Low,Male,2,-12.0,2,0,0,2013-08-04 08:19:11,2013-08-16 10:55:25,12
9092,45,F,Caucasian,Greater than 45,Low,Male,1,-1.0,1,1,1,2013-08-04 09:44:38,2013-08-09 11:23:01,5
9093,22,F,African-American,Less than 25,High,Male,1,-1.0,8,0,0,2013-08-13 01:31:52,2013-09-18 11:56:57,36
9094,24,F,African-American,Less than 25,High,Male,3,26.0,8,1,1,2013-04-25 10:21:43,2013-05-30 12:22:18,35
9096,25,F,African-American,25 - 45,Medium,Male,5,-1.0,5,0,0,2013-01-27 10:18:53,2013-03-05 06:42:36,36
9097,24,F,African-American,Less than 25,Medium,Male,6,-1.0,6,1,1,2014-03-12 06:10:43,2014-03-13 08:53:15,1
9102,20,M,African-American,Less than 25,Low,Male,1,-1.0,4,1,1,2013-11-07 01:46:22,2013-11-08 08:59:23,1
9106,32,F,Caucasian,25 - 45,Low,Female,2,-1.0,2,1,1,2014-10-30 06:31:31,2014-10-31 06:18:06,0
9110,49,F,African-American,Greater than 45,High,Male,3,-1.0,8,1,1,2014-11-03 12:38:36,2014-11-04 10:13:42,0
9112,31,F,Caucasian,25 - 45,Medium,Male,11,-1.0,7,1,1,2014-11-17 05:24:37,2014-11-18 01:35:42,0
9115,58,F,Caucasian,Greater than 45,Medium,Male,7,-1.0,7,1,1,2013-08-09 12:52:57,2014-02-11 06:09:37,185
9119,26,F,African-American,25 - 45,Medium,Male,11,-1.0,7,1,1,2014-02-22 04:00:04,2014-02-23 08:33:34,1
9120,20,F,African-American,Less than 25,Medium,Male,1,-20.0,6,0,0,2014-01-16 08:27:08,2014-01-19 02:09:26,2
9125,51,M,Caucasian,Greater than 45,Low,Male,1,-1.0,2,1,1,2013-08-08 04:57:26,2013-08-10 04:22:50,1
9126,30,M,African-American,25 - 45,Low,Male,2,-1.0,2,0,0,2013-01-20 05:11:14,2013-02-07 09:31:29,18
9129,26,F,African-American,25 - 45,Medium,Male,2,-1.0,6,0,0,2013-04-05 01:11:27,2013-05-08 08:21:55,33
9133,26,F,Caucasian,25 - 45,Medium,Female,0,-4.0,5,0,0,2013-02-21 11:28:11,2013-02-22 01:51:52,0
9136,26,F,African-American,25 - 45,Low,Male,5,-1.0,4,0,0,2013-03-26 06:03:04,2013-03-29 04:56:00,2
9143,20,F,Caucasian,Less than 25,Low,Male,0,-1.0,2,0,0,2013-12-05 11:38:15,2013-12-06 12:40:41,1
9144,28,F,African-American,25 - 45,Low,Male,0,0.0,3,1,1,2014-02-17 01:46:34,2014-03-04 05:23:42,15
9145,23,M,African-American,Less than 25,Low,Male,1,-1.0,2,1,1,2014-02-03 12:52:23,2014-02-04 08:12:03,0
9146,21,M,African-American,Less than 25,Medium,Female,0,-4.0,5,0,0,2013-01-24 11:20:51,2013-01-25 02:16:47,0
9148,30,F,Caucasian,25 - 45,Low,Male,0,-1.0,3,0,0,2013-10-26 11:37:22,2013-10-28 07:52:36,1
9150,21,F,Caucasian,Less than 25,High,Male,2,-3.0,9,1,1,2013-10-18 01:25:21,2013-10-18 08:21:29,0
9155,20,F,Caucasian,Less than 25,Medium,Male,1,13.0,7,1,1,2013-12-26 04:31:44,2014-02-04 08:08:13,40
9156,24,F,Caucasian,Less than 25,Medium,Male,5,16.0,6,1,1,2013-10-09 04:55:36,2013-10-28 02:19:21,18
9157,35,F,African-American,25 - 45,High,Male,22,0.0,10,1,1,2013-01-22 04:07:47,2013-01-24 05:56:12,2
9159,50,F,Caucasian,Greater than 45,Low,Male,2,-1.0,2,1,1,2013-01-08 03:16:14,2013-01-17 05:32:25,9
9160,25,M,African-American,25 - 45,High,Male,5,-1.0,9,0,0,2013-04-13 10:35:00,2013-04-15 04:04:55,1
9163,31,M,African-American,25 - 45,High,Male,12,-1.0,8,1,1,2013-03-22 10:04:53,2013-05-01 10:54:18,40
9165,26,F,African-American,25 - 45,High,Male,0,-1.0,9,0,0,2013-08-25 07:42:30,2013-08-26 07:55:00,1
9166,22,F,African-American,Less than 25,Low,Male,0,-1.0,4,0,0,2013-05-21 04:56:17,2013-05-22 07:40:50,1
9167,29,F,African-American,25 - 45,Low,Male,0,0.0,3,0,0,2013-12-22 03:48:00,2013-12-22 08:17:21,0
9170,52,F,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,0,2013-01-11 10:25:43,2013-01-12 01:20:11,0
9172,21,F,African-American,Less than 25,Medium,Male,0,-1.0,7,1,0,2013-10-28 10:17:17,2013-10-29 02:28:05,0
9173,21,F,Caucasian,Less than 25,High,Male,1,0.0,8,0,0,2013-12-28 02:53:59,2013-12-28 01:30:48,-1
9174,20,F,Caucasian,Less than 25,High,Female,0,0.0,8,1,1,2014-12-16 02:14:07,2014-12-18 09:54:50,2
9176,30,F,Caucasian,25 - 45,Low,Male,1,-1.0,1,1,1,2014-02-24 06:45:36,2014-02-25 10:30:17,1
9178,33,M,African-American,25 - 45,Low,Female,3,0.0,4,1,1,2013-02-09 12:46:54,2013-02-14 09:32:10,4
9180,24,F,African-American,Less than 25,Medium,Male,3,0.0,7,0,0,2013-09-22 05:19:47,2013-12-24 10:49:05,93
9182,30,F,African-American,25 - 45,Medium,Female,11,0.0,7,1,1,2013-12-01 06:16:04,2013-12-07 07:29:42,6
9183,30,M,Caucasian,25 - 45,Low,Female,0,-1.0,2,0,0,2013-05-14 09:22:05,2013-05-15 01:21:03,0
9185,47,F,African-American,Greater than 45,Low,Male,13,0.0,2,1,1,2014-11-02 01:23:14,2014-11-02 09:19:17,0
9186,41,M,African-American,25 - 45,High,Male,9,-1.0,9,0,0,2013-02-13 05:10:15,2013-02-15 05:30:02,2
9189,48,F,Caucasian,Greater than 45,Low,Male,6,-26.0,2,0,0,2013-11-07 12:05:05,2013-11-13 09:53:57,5
9191,52,F,African-American,Greater than 45,High,Male,2,-1.0,9,1,1,2014-04-10 04:35:30,2014-05-13 07:57:56,33
9192,34,M,African-American,25 - 45,Low,Female,1,-1.0,1,0,0,2013-02-17 07:32:38,2013-02-18 08:01:59,1
9196,35,F,Caucasian,25 - 45,Low,Male,0,-1.0,3,1,1,2014-06-09 07:07:51,2014-06-10 09:49:21,1
9201,24,F,African-American,Less than 25,Low,Male,1,-1.0,2,1,1,2014-08-05 08:19:29,2014-08-06 02:25:33,0
9207,25,M,African-American,25 - 45,Low,Male,1,0.0,2,0,0,2013-12-18 02:16:46,2013-12-18 08:23:35,0
9208,34,F,African-American,25 - 45,High,Male,20,-1.0,9,1,1,2014-10-30 08:24:02,2014-11-26 03:56:23,26
9209,25,F,African-American,25 - 45,Low,Male,2,-1.0,4,1,1,2013-02-24 04:07:52,2013-02-25 02:08:18,0
9212,56,F,Caucasian,Greater than 45,Low,Male,6,-1.0,1,0,0,2013-05-07 09:00:57,2013-05-08 06:44:34,0
9214,23,F,African-American,Less than 25,Low,Male,0,0.0,4,0,0,2013-04-03 02:54:54,2013-04-03 09:43:32,0
9215,21,M,Caucasian,Less than 25,Low,Male,0,-1.0,4,0,0,2014-01-08 10:11:04,2014-01-09 12:48:56,1
9216,66,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,2013-08-18 08:34:53,2013-08-20 07:37:33,1
9219,28,M,African-American,25 - 45,Medium,Male,7,-1.0,7,0,0,2013-03-20 06:48:40,2013-03-21 01:37:15,0
9220,29,M,Caucasian,25 - 45,Low,Male,0,0.0,1,0,0,2013-12-24 04:19:53,2013-12-24 01:22:49,-1
9221,22,F,Caucasian,Less than 25,Medium,Male,3,0.0,7,1,1,2014-01-15 02:46:58,2014-01-17 10:00:33,2
9224,39,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,0,2014-01-05 05:46:37,2014-01-06 08:24:58,1
9225,33,M,African-American,25 - 45,High,Male,9,-1.0,8,1,1,2014-04-18 07:56:19,2014-04-19 08:57:19,1
9226,29,F,Caucasian,25 - 45,Low,Male,2,-1.0,1,1,1,2013-08-20 12:16:57,2013-08-21 07:52:14,0
9227,31,F,Caucasian,25 - 45,Low,Male,1,-1.0,2,0,0,2013-03-27 02:03:43,2013-03-28 07:56:52,1
9229,22,M,African-American,Less than 25,High,Male,0,-1.0,8,0,0,2013-02-16 11:06:26,2013-04-11 08:20:14,53
9230,22,M,Caucasian,Less than 25,Medium,Female,0,-1.0,5,0,0,2013-10-24 03:53:21,2013-10-25 02:25:57,0
9231,35,F,Caucasian,25 - 45,Low,Male,3,0.0,4,0,0,2013-09-25 01:21:21,2013-09-26 04:17:22,1
9232,29,F,Caucasian,25 - 45,Low,Male,3,-1.0,4,1,1,2014-02-07 04:26:22,2014-02-08 09:08:33,1
9235,56,F,Caucasian,Greater than 45,Low,Male,1,-1.0,1,1,0,2013-01-17 10:28:39,2013-01-18 08:29:47,0
9238,34,F,African-American,25 - 45,Low,Female,0,-1.0,1,0,0,2014-01-25 09:03:48,2014-01-26 06:20:03,0
9239,23,F,African-American,Less than 25,Low,Male,1,-1.0,4,1,1,2014-02-13 08:55:13,2014-02-17 01:33:31,3
9240,27,F,African-American,25 - 45,Medium,Male,1,0.0,5,1,1,2014-11-16 12:33:35,2014-11-17 08:08:43,0
9241,43,F,Caucasian,25 - 45,Low,Male,2,-1.0,1,0,0,2013-09-13 09:19:12,2013-09-14 07:13:34,0
9242,38,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,0,2013-01-07 10:25:39,2013-01-08 09:34:17,0
9243,39,F,Caucasian,25 - 45,Low,Male,3,-1.0,3,0,0,2013-03-10 07:57:29,2013-03-11 03:27:21,0
9244,24,F,African-American,Less than 25,Low,Male,1,-1.0,3,1,1,2014-09-13 10:26:43,2014-09-14 01:26:14,0
9245,26,M,African-American,25 - 45,Low,Male,2,0.0,3,0,0,2013-04-29 12:50:46,2013-04-29 09:25:26,-1
9246,55,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,0,2014-01-23 09:15:43,2014-01-25 02:22:49,1
9247,35,F,African-American,25 - 45,Medium,Male,1,-1.0,6,1,1,2013-09-13 08:50:06,2013-09-14 07:04:11,0
9248,61,F,African-American,Greater than 45,Medium,Male,25,-1.0,7,0,0,2013-03-25 01:22:14,2013-03-26 07:28:22,1
9253,40,F,Caucasian,25 - 45,Medium,Male,4,0.0,7,0,0,2013-09-27 01:04:37,2013-09-28 04:31:01,1
9254,33,F,African-American,25 - 45,Low,Male,3,0.0,2,0,0,2013-04-11 01:37:03,2013-04-11 07:46:59,0
9255,26,F,Caucasian,25 - 45,Medium,Male,0,-1.0,6,1,1,2014-11-06 06:10:20,2014-11-07 08:40:38,1
9256,32,F,Caucasian,25 - 45,High,Male,15,0.0,9,1,1,2014-02-03 12:37:00,2014-05-05 11:08:06,90
9257,28,F,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,2014-02-10 04:55:34,2014-02-11 01:42:01,0
9258,45,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,2013-01-04 05:56:18,2013-01-05 07:57:29,1
9259,30,F,Caucasian,25 - 45,High,Male,0,-1.0,9,1,1,2014-12-08 08:31:50,2015-01-14 10:55:38,37
9260,57,F,Caucasian,Greater than 45,Low,Female,4,-1.0,2,0,0,2013-03-14 11:21:16,2013-11-27 06:50:42,257
9261,26,F,African-American,25 - 45,Medium,Male,3,-1.0,7,1,1,2013-09-28 06:05:10,2013-11-14 08:19:34,47
9262,35,F,African-American,25 - 45,High,Male,1,-1.0,8,0,0,2013-09-05 12:59:53,2013-09-06 01:34:22,0
9266,29,F,African-American,25 - 45,Medium,Female,0,-1.0,5,0,0,2014-02-25 10:19:07,2014-02-28 09:41:33,2
9267,40,M,Caucasian,25 - 45,Low,Female,0,-1.0,2,0,0,2013-12-18 07:23:28,2013-12-19 09:39:49,1
9268,28,F,Caucasian,25 - 45,Low,Male,1,-1.0,2,1,1,2013-01-15 01:11:23,2013-01-16 06:39:53,1
9269,25,M,African-American,25 - 45,Low,Female,0,-1.0,2,0,0,2013-05-10 09:11:37,2013-05-11 07:06:19,0
9270,44,M,African-American,25 - 45,Medium,Male,3,-1.0,6,0,0,2013-05-15 09:10:58,2013-05-18 05:34:59,2
9273,23,F,Caucasian,Less than 25,Low,Male,4,-1.0,4,1,1,2013-05-05 09:33:56,2013-05-06 08:00:17,0
9275,29,F,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,2013-10-18 10:11:46,2013-12-30 06:13:11,72
9276,56,M,Caucasian,Greater than 45,Low,Male,0,-4.0,1,0,0,2013-08-15 04:33:21,2013-08-15 09:09:29,0
9277,27,M,African-American,25 - 45,Low,Female,0,-1.0,3,0,0,2014-01-23 08:08:50,2014-01-24 10:07:59,1
9279,29,M,Caucasian,25 - 45,Medium,Female,0,-1.0,7,0,0,2013-03-03 09:50:11,2013-03-04 08:09:45,0
9280,34,M,Caucasian,25 - 45,Low,Female,4,-1.0,4,0,0,2013-11-11 07:15:49,2013-11-12 01:43:06,0
9282,22,F,African-American,Less than 25,Medium,Female,0,0.0,7,0,0,2013-01-15 12:42:27,2013-01-15 02:11:49,-1
9283,40,F,Caucasian,25 - 45,Low,Male,5,7.0,1,1,1,2013-08-21 12:30:21,2013-08-22 03:44:49,0
9284,31,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,0,2014-03-21 11:14:06,2014-03-24 04:48:24,2
9285,47,F,African-American,Greater than 45,Low,Male,3,-1.0,2,0,0,2014-01-04 11:28:11,2014-01-06 11:05:06,1
9287,24,F,African-American,Less than 25,Medium,Male,8,-1.0,7,1,1,2013-08-18 07:10:12,2013-10-07 01:43:10,49
9292,39,F,African-American,25 - 45,High,Male,4,-1.0,9,0,0,2013-08-09 07:48:19,2013-12-06 04:19:37,118
9293,29,F,African-American,25 - 45,Medium,Male,10,0.0,6,1,1,2013-08-18 12:03:54,2013-08-19 07:36:27,0
9296,26,F,African-American,25 - 45,High,Female,4,-1.0,9,1,1,2014-10-24 11:09:09,2014-10-25 06:29:59,0
9297,61,M,African-American,Greater than 45,High,Male,2,0.0,8,0,0,2013-10-11 12:18:27,2013-10-12 05:32:14,0
9303,30,M,African-American,25 - 45,High,Male,0,-1.0,9,0,0,2013-02-06 01:02:38,2013-02-07 07:22:44,1
9306,20,M,African-American,Less than 25,Medium,Male,0,-1.0,5,1,1,2014-05-06 07:09:07,2014-05-07 06:15:42,0
9307,56,F,African-American,Greater than 45,High,Male,22,-1.0,9,1,1,2013-04-01 11:17:56,2013-06-11 11:34:15,71
9308,50,F,Caucasian,Greater than 45,Low,Female,3,0.0,3,1,1,2013-10-02 05:17:40,2013-10-02 08:17:15,0
9318,30,F,African-American,25 - 45,Medium,Male,10,18.0,6,1,1,2013-06-03 04:48:39,2013-06-04 03:33:48,0
9320,59,M,African-American,Greater than 45,Low,Male,1,-1.0,1,0,0,2013-03-27 09:14:17,2013-05-29 06:13:48,62
9322,20,F,African-American,Less than 25,High,Male,1,-1.0,10,1,1,2014-02-22 11:34:45,2014-08-28 12:48:53,187
9323,23,M,Caucasian,Less than 25,High,Male,4,-1.0,9,1,1,2013-09-22 01:06:45,2013-09-24 04:25:18,2
9324,28,F,Caucasian,25 - 45,Medium,Female,2,-3.0,6,1,1,2014-09-30 06:37:13,2014-09-30 08:33:04,0
9326,35,M,Caucasian,25 - 45,Medium,Male,3,0.0,5,1,1,2014-03-09 12:45:56,2014-03-10 09:22:31,0
9327,22,F,African-American,Less than 25,High,Male,1,0.0,9,1,1,2013-04-06 02:15:39,2013-04-11 07:51:37,5
9332,22,F,African-American,Less than 25,Medium,Male,0,-1.0,7,0,0,2013-09-10 08:06:30,2013-09-12 08:19:10,2
9335,61,F,African-American,Greater than 45,Low,Male,8,-22.0,2,1,1,2013-06-04 07:23:25,2013-06-05 01:21:53,0
9336,26,F,African-American,25 - 45,Low,Male,5,-1.0,4,0,0,2013-12-06 02:33:03,2013-12-07 01:40:08,0
9337,44,F,Caucasian,25 - 45,Medium,Male,1,0.0,5,0,0,2014-02-07 05:14:26,2014-02-09 01:53:51,1
9338,34,M,African-American,25 - 45,Low,Female,0,-1.0,1,1,1,2014-02-28 07:07:16,2014-03-01 09:05:07,1
9339,29,F,Caucasian,25 - 45,Low,Male,1,3.0,2,1,1,2013-01-04 04:53:46,2013-01-05 04:30:35,0
9343,29,M,African-American,25 - 45,High,Male,8,-1.0,9,0,0,2013-02-08 07:03:27,2013-02-13 09:34:57,5
9344,48,F,African-American,Greater than 45,Low,Male,5,-1.0,4,1,1,2013-09-11 10:49:58,2013-09-12 08:29:25,0
9346,31,M,African-American,25 - 45,Medium,Female,0,-5.0,6,0,0,2013-10-27 06:08:06,2013-10-31 09:28:56,4
9348,21,F,Caucasian,Less than 25,Medium,Male,2,-10.0,6,0,0,2014-01-24 10:45:30,2014-01-25 02:10:25,0
9350,34,F,Caucasian,25 - 45,Medium,Male,4,-1.0,5,0,0,2013-03-31 07:55:05,2013-04-01 03:57:54,0
9351,54,F,African-American,Greater than 45,Medium,Male,21,-1.0,6,0,0,2013-03-27 09:35:33,2013-03-28 08:15:31,0
9352,20,F,Caucasian,Less than 25,High,Male,4,-1.0,10,0,0,2013-08-06 10:51:36,2013-08-07 08:37:58,0
9353,31,F,Caucasian,25 - 45,Low,Male,1,-1.0,3,1,1,2014-07-03 10:01:59,2014-08-08 10:32:16,36
9354,22,M,Caucasian,Less than 25,Low,Male,0,0.0,4,0,0,2013-10-14 04:47:15,2013-10-15 04:13:04,0
9357,36,M,African-American,25 - 45,Low,Male,6,-1.0,4,0,0,2014-03-22 09:43:58,2014-03-23 08:40:01,0
9358,34,F,African-American,25 - 45,Medium,Male,9,-1.0,7,1,1,2014-06-04 09:44:20,2014-06-05 07:57:58,0
9364,50,M,African-American,Greater than 45,High,Male,15,-1.0,8,0,0,2013-12-02 07:48:03,2013-12-03 08:28:31,1
9369,31,M,African-American,25 - 45,Low,Male,1,-1.0,4,0,0,2014-01-04 07:13:06,2014-01-05 08:45:51,1
9370,49,F,African-American,Greater than 45,Low,Male,10,-1.0,3,1,1,2013-04-23 12:27:58,2013-05-03 08:40:04,9
9372,21,F,African-American,Less than 25,High,Male,2,-1.0,9,0,0,2013-08-27 05:04:38,2013-10-02 09:14:39,36
9375,26,F,African-American,25 - 45,Medium,Female,5,-1.0,7,1,1,2014-03-19 04:37:45,2014-03-20 10:04:33,1
9378,25,F,Caucasian,25 - 45,High,Female,2,16.0,9,1,1,2014-01-31 12:17:38,2014-02-01 09:34:23,0
9380,38,F,Caucasian,25 - 45,Low,Male,5,-1.0,4,0,0,2013-12-12 06:13:20,2013-12-13 08:38:01,1
9381,35,M,Caucasian,25 - 45,Low,Male,2,-1.0,1,0,0,2013-12-08 06:16:15,2013-12-09 01:38:42,0
9386,32,F,African-American,25 - 45,Low,Male,4,0.0,4,1,1,2014-10-21 12:04:06,2014-12-05 11:33:35,44
9387,29,F,Caucasian,25 - 45,Low,Male,1,-18.0,2,0,0,2014-01-10 09:37:11,2014-01-13 07:58:10,2
9388,46,F,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,0,2014-01-21 04:33:26,2014-01-21 08:51:18,0
9392,53,M,Caucasian,Greater than 45,Medium,Male,1,-1.0,5,1,0,2013-01-21 11:09:46,2013-01-22 08:54:01,0
9393,27,F,Caucasian,25 - 45,Medium,Female,1,-1.0,5,1,1,2014-09-28 11:52:36,2014-10-24 01:15:25,25
9394,29,F,Caucasian,25 - 45,High,Male,4,-2.0,8,0,0,2013-01-23 09:48:25,2013-01-24 02:08:07,0
9398,23,M,African-American,Less than 25,Low,Male,3,-1.0,2,1,1,2013-03-06 09:22:35,2013-03-07 06:14:09,0
9401,24,M,Caucasian,Less than 25,Low,Male,1,-1.0,2,1,0,2013-10-17 07:15:44,2013-10-18 08:16:42,1
9402,33,F,African-American,25 - 45,High,Male,18,0.0,10,1,1,2014-02-18 03:39:40,2014-02-19 07:33:32,1
9404,32,M,African-American,25 - 45,Medium,Male,1,-1.0,6,1,1,2014-12-01 11:57:48,2014-12-23 09:13:18,21
9405,38,F,African-American,25 - 45,High,Female,7,0.0,10,1,1,2013-01-19 03:02:43,2013-02-27 08:02:50,39
9407,40,F,African-American,25 - 45,Medium,Male,20,-1.0,7,0,0,2013-08-26 05:08:09,2013-08-27 06:56:09,1
9412,36,M,African-American,25 - 45,Low,Female,1,-1.0,1,0,0,2013-03-03 09:45:21,2013-03-04 01:14:15,0
9413,34,F,African-American,25 - 45,High,Male,16,-1.0,9,1,1,2014-02-28 09:40:54,2014-03-01 09:49:28,1
9414,41,M,Caucasian,25 - 45,Low,Male,1,-1.0,2,1,1,2013-05-05 02:01:33,2013-05-07 04:47:46,2
9415,57,F,Caucasian,Greater than 45,Low,Male,7,-1.0,1,1,0,2013-01-27 07:37:35,2013-06-28 05:35:04,151
9416,26,F,African-American,25 - 45,Medium,Male,1,-1.0,5,1,0,2013-10-09 07:03:47,2013-10-10 10:04:05,1
9419,45,F,African-American,Greater than 45,Low,Male,0,0.0,3,1,1,2014-10-08 04:47:25,2014-10-09 04:05:02,0
9420,26,F,African-American,25 - 45,Low,Male,2,-7.0,3,0,0,2013-05-03 04:10:54,2013-05-10 12:24:16,7
9425,48,F,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,0,2014-01-29 06:04:45,2014-01-30 10:34:50,1
9428,52,M,Caucasian,Greater than 45,Low,Male,7,-1.0,2,0,0,2013-04-19 11:43:36,2013-04-20 08:15:31,0
